Date;Time;Sequence;DepthSequence;Price;Volume;TradeType;AskPrice;BidPrice;AskSize;BidSize;TotalAskDepth;TotalBidDepth;AskDOMPrice;BidDOMPrice;AskDOM_0;BidDOM_0;AskDOM_1;BidDOM_1;AskDOM_2;BidDOM_2;AskDOM_3;BidDOM_3;AskDOM_4;BidDOM_4;AskDOM_5;BidDOM_5;AskDOM_6;BidDOM_6;AskDOM_7;BidDOM_7;AskDOM_8;BidDOM_8;AskDOM_9;BidDOM_9;AskDOM_10;BidDOM_10;AskDOM_11;BidDOM_11;AskDOM_12;BidDOM_12;AskDOM_13;BidDOM_13;AskDOM_14;BidDOM_14;AskDOM_15;BidDOM_15;AskDOM_16;BidDOM_16;AskDOM_17;BidDOM_17;AskDOM_18;BidDOM_18;AskDOM_19;BidDOM_19;AskDOM_20;BidDOM_20;AskDOM_21;BidDOM_21;AskDOM_22;BidDOM_22;AskDOM_23;BidDOM_23;AskDOM_24;BidDOM_24;AskDOM_25;BidDOM_25;AskDOM_26;BidDOM_26;AskDOM_27;BidDOM_27;AskDOM_28;BidDOM_28;AskDOM_29;BidDOM_29;AskDOM_30;BidDOM_30;AskDOM_31;BidDOM_31;AskDOM_32;BidDOM_32;AskDOM_33;BidDOM_33;AskDOM_34;BidDOM_34;AskDOM_35;BidDOM_35;AskDOM_36;BidDOM_36;AskDOM_37;BidDOM_37;AskDOM_38;BidDOM_38;AskDOM_39;BidDOM_39
2022-01-24;13:30:09.143000;2316072;2316071;4344;1;1;4344.25;4344;43;14;328;431;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.143001;2316073;2316071;4344;1;1;4344.25;4344;43;14;328;431;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.143002;2316074;2316071;4344;1;1;4344.25;4344;43;14;328;431;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.143003;2316075;2316071;4344;3;1;4344.25;4344;43;14;328;431;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.143004;2316076;2316071;4344;1;1;4344.25;4344;43;14;328;431;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.143005;2316077;2316071;4344;2;1;4344.25;4344;43;14;328;431;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.143006;2316078;2316071;4344;1;1;4344.25;4344;43;14;328;431;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.143007;2316079;2316071;4344;1;1;4344.25;4344;43;14;328;431;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.143008;2316080;2316071;4344;1;1;4344.25;4344;43;14;328;431;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.143009;2316082;2316081;4344;1;1;4344.25;4344;43;2;328;420;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.143010;2316083;2316081;4344;1;1;4344.25;4344;43;2;328;420;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.143011;2316090;2316089;4344;1;2;4344;4343.75;3;43;303;476;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.143012;2316092;2316091;4344;1;2;4344;4343.75;2;43;301;476;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.143013;2316093;2316091;4344;1;2;4344;4343.75;2;43;301;476;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.269000;2316106;2316105;4343.75;1;1;4344;4343.75;10;37;304;470;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.269001;2316107;2316105;4343.75;1;1;4344;4343.75;10;37;304;470;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.269002;2316108;2316105;4343.75;2;1;4344;4343.75;10;37;304;470;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.304000;2316126;2316125;4343.75;1;1;4344;4343.75;21;22;316;451;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.374000;2316138;2316137;4344;2;2;4344;4343.75;24;20;319;452;4344;4343.75;25;18;43;20;38;26;31;57;34;30;34;44;29;47;25;103;24;50;36;55;28;79;40;79;118;67;31;65;30;68;36;179;72;71;44;71;40;70;34;68;38;69;45;68;44;65;34;109;50;74;31;71;42;77;47;78;51;73;54;76;46;70;55;78;65;75;55;70;50;70;52;105;63;72;53;76;57;73;51;140
2022-01-24;13:30:09.381000;2316147;2316146;4344;1;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381001;2316148;2316146;4344;1;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381002;2316149;2316146;4344;1;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381003;2316150;2316146;4344;1;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381004;2316151;2316146;4344;1;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381005;2316152;2316146;4344;1;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381006;2316153;2316146;4344;1;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381007;2316154;2316146;4344;1;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381008;2316155;2316146;4344;4;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381009;2316156;2316146;4344;1;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381010;2316157;2316146;4344;1;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381011;2316158;2316146;4344;3;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381012;2316159;2316146;4344;1;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381013;2316160;2316146;4344;1;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381014;2316161;2316146;4344;1;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.381015;2316162;2316146;4344;2;2;4344;4343.75;22;29;317;461;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.489000;2316207;2316206;4344.25;2;2;4344.25;4344;41;8;321;423;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514000;2316222;2316221;4344.25;3;2;4344.25;4344;32;19;312;419;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514001;2316223;2316221;4344.25;1;2;4344.25;4344;32;19;312;419;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514002;2316224;2316221;4344.25;2;2;4344.25;4344;32;19;312;419;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514003;2316225;2316221;4344.25;1;2;4344.25;4344;32;19;312;419;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514004;2316226;2316221;4344.25;4;2;4344.25;4344;32;19;312;419;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514005;2316227;2316221;4344.25;1;2;4344.25;4344;32;19;312;419;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514006;2316228;2316221;4344.25;1;2;4344.25;4344;32;19;312;419;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514007;2316229;2316221;4344.25;1;2;4344.25;4344;32;19;312;419;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514008;2316230;2316221;4344.25;2;2;4344.25;4344;32;19;312;419;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514009;2316232;2316231;4344.25;2;2;4344.25;4344;14;19;294;419;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514010;2316233;2316231;4344.25;1;2;4344.25;4344;14;19;294;419;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514011;2316234;2316231;4344.25;1;2;4344.25;4344;14;19;294;419;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514012;2316238;2316237;4344.25;1;2;4344.25;4344;10;21;290;421;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514013;2316241;2316240;4344.25;4;2;4344.25;4344;9;24;289;424;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514014;2316243;2316242;4344.25;1;2;4344.25;4344;5;24;285;424;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.514015;2316244;2316242;4344.25;4;2;4344.25;4344;5;24;285;424;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.515000;2316257;2316256;4344.5;2;2;4344.5;4344.25;40;9;319;391;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.515001;2316258;2316256;4344.5;5;2;4344.5;4344.25;40;9;319;391;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.515002;2316259;2316256;4344.5;1;2;4344.5;4344.25;40;9;319;391;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.515003;2316260;2316256;4344.5;1;2;4344.5;4344.25;40;9;319;391;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.515004;2316261;2316256;4344.5;2;2;4344.5;4344.25;40;9;319;391;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.515005;2316262;2316256;4344.5;1;2;4344.5;4344.25;40;9;319;391;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.515006;2316263;2316256;4344.5;1;2;4344.5;4344.25;40;9;319;391;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
2022-01-24;13:30:09.515007;2316264;2316256;4344.5;1;2;4344.5;4344.25;40;9;319;391;4345.5;4345.25;7;28;23;17;22;21;32;25;26;21;26;29;114;30;30;34;26;33;52;64;33;59;44;48;36;47;34;101;38;48;45;54;50;62;34;80;46;63;31;65;42;68;47;180;52;68;55;71;46;70;55;68;65;69;55;68;50;65;51;109;63;74;53;71;57;77;52;78;65;73;49;76;54;70;44;78;52;75;53;70
