Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2015/12/20, 18:00:00, 1998.25, 1999.25, 1997.50, 1999.00, 690, 474, 330, 360
2015/12/20, 18:05:00, 1999.00, 2000.50, 1998.00, 1998.00, 1183, 795, 645, 538
2015/12/20, 18:10:00, 1998.00, 1998.75, 1997.25, 1997.75, 935, 671, 529, 406
2015/12/20, 18:15:00, 1997.75, 1998.00, 1996.75, 1997.50, 1020, 641, 540, 480
2015/12/20, 18:20:00, 1997.50, 1998.75, 1997.50, 1998.75, 398, 298, 164, 234
2015/12/20, 18:25:00, 1998.50, 1999.00, 1997.00, 1997.25, 968, 563, 544, 424
2015/12/20, 18:30:00, 1997.25, 1999.25, 1997.00, 1999.25, 948, 485, 296, 652
2015/12/20, 18:35:00, 1999.25, 1999.75, 1997.75, 1998.25, 578, 394, 308, 270
2015/12/20, 18:40:00, 1998.25, 1999.00, 1998.00, 1998.75, 384, 275, 169, 215
2015/12/20, 18:45:00, 1998.50, 1998.75, 1996.75, 1997.50, 808, 487, 415, 393
2015/12/20, 18:50:00, 1997.25, 1997.50, 1996.00, 1996.75, 736, 504, 405, 331
2015/12/20, 18:55:00, 1996.75, 1997.00, 1995.50, 1996.50, 890, 622, 539, 351
2015/12/20, 19:00:00, 1996.50, 1996.75, 1995.25, 1995.75, 945, 663, 578, 367
2015/12/20, 19:05:00, 1996.00, 1996.75, 1995.75, 1996.75, 263, 191, 82, 181
2015/12/20, 19:10:00, 1996.75, 1997.00, 1996.25, 1996.75, 222, 189, 91, 131
2015/12/20, 19:15:00, 1996.75, 1997.25, 1996.00, 1996.75, 477, 349, 232, 245
2015/12/20, 19:20:00, 1996.75, 1997.00, 1996.00, 1996.00, 551, 378, 298, 253
2015/12/20, 19:25:00, 1996.25, 1997.00, 1996.00, 1997.00, 485, 345, 194, 291
2015/12/20, 19:30:00, 1997.25, 1997.25, 1995.75, 1997.00, 877, 454, 349, 528
2015/12/20, 19:35:00, 1997.00, 1997.75, 1996.75, 1997.50, 567, 326, 218, 349
2015/12/20, 19:40:00, 1997.75, 1998.00, 1997.25, 1997.75, 356, 196, 170, 186
2015/12/20, 19:45:00, 1997.75, 1998.25, 1997.50, 1998.25, 605, 332, 234, 371
2015/12/20, 19:50:00, 1998.25, 1998.25, 1997.50, 1998.00, 464, 251, 181, 283
2015/12/20, 19:55:00, 1998.25, 1998.25, 1997.50, 1998.00, 319, 190, 126, 193
2015/12/20, 20:00:00, 1997.75, 1998.75, 1997.50, 1997.75, 1277, 544, 833, 444
2015/12/20, 20:05:00, 1998.00, 1998.50, 1997.75, 1997.75, 656, 344, 334, 322
2015/12/20, 20:10:00, 1997.50, 1998.00, 1997.25, 1997.75, 256, 127, 176, 80
2015/12/20, 20:15:00, 1998.00, 1998.50, 1997.75, 1998.25, 363, 149, 97, 266
2015/12/20, 20:20:00, 1998.50, 1998.50, 1997.50, 1998.00, 573, 283, 281, 292
2015/12/20, 20:25:00, 1998.00, 1998.25, 1997.50, 1998.00, 156, 94, 70, 86
2015/12/20, 20:30:00, 1998.00, 1998.50, 1997.75, 1998.25, 302, 166, 92, 210
2015/12/20, 20:35:00, 1998.50, 1999.00, 1998.25, 1999.00, 781, 298, 332, 449
2015/12/20, 20:40:00, 1999.00, 1999.00, 1998.50, 1998.75, 109, 82, 40, 69
2015/12/20, 20:45:00, 1999.00, 1999.50, 1999.00, 1999.00, 468, 278, 178, 290
2015/12/20, 20:50:00, 1999.00, 1999.50, 1999.00, 1999.25, 218, 131, 92, 126
2015/12/20, 20:55:00, 1999.00, 1999.50, 1998.75, 1999.25, 253, 146, 118, 135
2015/12/20, 21:00:00, 1999.50, 1999.50, 1998.75, 1999.00, 198, 125, 102, 96
2015/12/20, 21:05:00, 1999.25, 1999.75, 1999.00, 1999.50, 474, 200, 147, 327
2015/12/20, 21:10:00, 1999.25, 1999.50, 1999.00, 1999.50, 257, 145, 100, 157
2015/12/20, 21:15:00, 1999.75, 2000.00, 1999.50, 1999.75, 381, 225, 163, 218
2015/12/20, 21:20:00, 1999.75, 1999.75, 1999.50, 1999.75, 130, 93, 12, 118
2015/12/20, 21:25:00, 1999.75, 2000.25, 1999.75, 2000.00, 196, 129, 54, 142
2015/12/20, 21:30:00, 2000.00, 2000.00, 1999.00, 2000.00, 552, 309, 322, 230
2015/12/20, 21:35:00, 2000.00, 2000.25, 1999.75, 2000.00, 391, 217, 135, 256
2015/12/20, 21:40:00, 2000.00, 2000.00, 1999.00, 1999.50, 261, 159, 161, 100
2015/12/20, 21:45:00, 1999.25, 1999.75, 1999.25, 1999.50, 145, 76, 114, 31
2015/12/20, 21:50:00, 1999.50, 1999.75, 1999.25, 1999.25, 105, 60, 79, 26
2015/12/20, 21:55:00, 1999.25, 1999.75, 1998.75, 1999.50, 767, 400, 447, 320
2015/12/20, 22:00:00, 1999.50, 1999.75, 1999.00, 1999.00, 192, 142, 98, 94
