Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2017/12/17, 18:00:00, 2686.25, 2686.75, 2686.25, 2686.50, 443, 191, 254, 189
2017/12/17, 18:05:00, 2686.25, 2687.25, 2686.25, 2686.75, 1682, 549, 838, 844
2017/12/17, 18:10:00, 2686.50, 2686.75, 2686.25, 2686.50, 616, 202, 334, 282
2017/12/17, 18:15:00, 2686.25, 2686.75, 2686.25, 2686.50, 673, 271, 414, 259
2017/12/17, 18:20:00, 2686.50, 2686.50, 2686.00, 2686.25, 708, 215, 454, 254
2017/12/17, 18:25:00, 2686.00, 2686.50, 2686.00, 2686.50, 784, 250, 212, 572
2017/12/17, 18:30:00, 2686.50, 2687.00, 2686.25, 2686.75, 527, 186, 305, 222
2017/12/17, 18:35:00, 2686.50, 2687.00, 2686.25, 2686.50, 509, 190, 296, 213
2017/12/17, 18:40:00, 2686.50, 2687.00, 2686.50, 2687.00, 568, 181, 163, 405
2017/12/17, 18:45:00, 2686.75, 2686.75, 2686.25, 2686.50, 570, 226, 317, 253
2017/12/17, 18:50:00, 2686.50, 2686.75, 2686.00, 2686.50, 517, 202, 305, 212
2017/12/17, 18:55:00, 2686.25, 2686.50, 2685.50, 2686.25, 1171, 376, 852, 319
2017/12/17, 19:00:00, 2686.25, 2686.50, 2685.50, 2686.00, 666, 281, 386, 280
2017/12/17, 19:05:00, 2686.00, 2686.00, 2685.25, 2685.50, 600, 286, 371, 229
2017/12/17, 19:10:00, 2685.25, 2685.75, 2685.00, 2685.50, 605, 296, 326, 279
2017/12/17, 19:15:00, 2685.50, 2685.50, 2685.00, 2685.25, 964, 420, 675, 289
2017/12/17, 19:20:00, 2685.00, 2685.50, 2684.75, 2684.75, 392, 219, 217, 175
2017/12/17, 19:25:00, 2684.75, 2686.00, 2684.50, 2685.50, 947, 453, 400, 547
2017/12/17, 19:30:00, 2685.50, 2686.25, 2685.50, 2686.00, 475, 224, 262, 213
2017/12/17, 19:35:00, 2686.00, 2686.00, 2685.50, 2685.75, 441, 227, 234, 207
2017/12/17, 19:40:00, 2685.75, 2686.00, 2685.50, 2685.75, 542, 282, 352, 190
2017/12/17, 19:45:00, 2685.75, 2686.50, 2685.75, 2685.75, 580, 250, 268, 312
2017/12/17, 19:50:00, 2685.75, 2686.25, 2685.75, 2685.75, 529, 245, 283, 246
2017/12/17, 19:55:00, 2686.00, 2686.25, 2685.75, 2686.25, 465, 175, 196, 269
2017/12/17, 20:00:00, 2686.25, 2686.75, 2686.00, 2686.00, 654, 302, 338, 316
2017/12/17, 20:05:00, 2686.25, 2686.75, 2686.00, 2686.75, 599, 257, 274, 325
2017/12/17, 20:10:00, 2686.50, 2686.75, 2686.00, 2686.00, 597, 228, 304, 293
2017/12/17, 20:15:00, 2686.25, 2686.25, 2685.75, 2685.75, 181, 80, 153, 28
2017/12/17, 20:20:00, 2686.00, 2686.00, 2685.50, 2685.75, 254, 126, 155, 99
2017/12/17, 20:25:00, 2685.75, 2686.50, 2685.75, 2685.75, 625, 244, 400, 225
2017/12/17, 20:30:00, 2685.75, 2685.75, 2685.50, 2685.75, 229, 100, 90, 139
2017/12/17, 20:35:00, 2685.75, 2686.25, 2685.50, 2686.00, 660, 240, 319, 341
2017/12/17, 20:40:00, 2686.25, 2686.50, 2685.50, 2685.75, 469, 196, 269, 200
2017/12/17, 20:45:00, 2685.75, 2686.25, 2685.75, 2686.00, 268, 137, 113, 155
2017/12/17, 20:50:00, 2686.00, 2686.25, 2686.00, 2686.00, 167, 81, 64, 103
2017/12/17, 20:55:00, 2686.00, 2686.75, 2686.00, 2686.75, 440, 175, 87, 353
2017/12/17, 21:00:00, 2686.75, 2687.00, 2686.50, 2686.75, 214, 115, 120, 94
2017/12/17, 21:05:00, 2686.50, 2686.75, 2686.25, 2686.75, 404, 189, 234, 170
2017/12/17, 21:10:00, 2686.50, 2686.75, 2686.50, 2686.75, 365, 206, 182, 183
2017/12/17, 21:15:00, 2686.75, 2687.00, 2686.50, 2686.75, 177, 90, 58, 119
2017/12/17, 21:20:00, 2686.75, 2687.25, 2686.75, 2687.25, 316, 161, 139, 177
2017/12/17, 21:25:00, 2687.25, 2687.25, 2687.00, 2687.25, 176, 86, 134, 42
2017/12/17, 21:30:00, 2687.00, 2687.75, 2687.00, 2687.50, 792, 369, 266, 526
2017/12/17, 21:35:00, 2687.50, 2687.75, 2687.00, 2687.25, 546, 255, 289, 257
2017/12/17, 21:40:00, 2687.25, 2687.50, 2687.00, 2687.00, 267, 142, 162, 105
2017/12/17, 21:45:00, 2687.25, 2687.25, 2687.00, 2687.00, 326, 159, 171, 155
2017/12/17, 21:50:00, 2687.25, 2687.50, 2687.00, 2687.50, 290, 160, 108, 182
2017/12/17, 21:55:00, 2687.25, 2688.00, 2687.25, 2687.75, 644, 258, 174, 470
2017/12/17, 22:00:00, 2687.75, 2688.25, 2687.75, 2688.00, 346, 141, 85, 261
2017/12/17, 22:05:00, 2688.25, 2688.25, 2687.50, 2687.75, 447, 210, 227, 220
2017/12/17, 22:10:00, 2688.00, 2688.75, 2687.75, 2688.25, 1161, 504, 431, 730
2017/12/17, 22:15:00, 2688.50, 2688.50, 2687.75, 2688.00, 434, 210, 282, 152
2017/12/17, 22:20:00, 2688.00, 2688.25, 2687.50, 2687.75, 248, 139, 140, 108
2017/12/17, 22:25:00, 2687.75, 2688.25, 2687.50, 2687.75, 216, 119, 96, 120
