Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2014/12/23, 18:00:00, 2078.75, 2079.25, 2078.75, 2079.00, 129, 80, 60, 69
2014/12/23, 18:05:00, 2079.00, 2079.25, 2078.50, 2079.00, 145, 84, 48, 97
2014/12/23, 18:10:00, 2079.00, 2079.25, 2078.75, 2079.25, 116, 70, 26, 90
2014/12/23, 18:15:00, 2079.25, 2079.50, 2079.00, 2079.25, 91, 58, 27, 64
2014/12/23, 18:20:00, 2079.25, 2079.50, 2079.25, 2079.50, 74, 53, 6, 68
2014/12/23, 18:25:00, 2079.50, 2079.75, 2079.25, 2079.25, 233, 116, 79, 154
2014/12/23, 18:30:00, 2079.50, 2079.75, 2079.25, 2079.50, 95, 51, 34, 61
2014/12/23, 18:35:00, 2079.50, 2079.75, 2079.50, 2079.50, 64, 26, 11, 53
2014/12/23, 18:40:00, 2079.50, 2079.75, 2079.50, 2079.75, 30, 16, 5, 25
2014/12/23, 18:45:00, 2079.75, 2079.75, 2079.25, 2079.50, 112, 49, 92, 20
2014/12/23, 18:50:00, 2079.75, 2080.00, 2079.25, 2079.50, 240, 142, 139, 101
2014/12/23, 18:55:00, 2079.25, 2079.50, 2078.75, 2078.75, 190, 135, 155, 35
2014/12/23, 19:00:00, 2078.75, 2079.00, 2078.75, 2078.75, 128, 80, 41, 87
2014/12/23, 19:05:00, 2079.00, 2079.00, 2078.75, 2079.00, 8, 6, 3, 5
2014/12/23, 19:10:00, 2078.75, 2079.25, 2078.75, 2079.00, 109, 79, 50, 59
2014/12/23, 19:15:00, 2079.00, 2079.25, 2078.75, 2078.75, 128, 72, 63, 65
2014/12/23, 19:20:00, 2078.75, 2079.00, 2078.75, 2079.00, 65, 22, 6, 59
2014/12/23, 19:25:00, 2079.00, 2079.25, 2079.00, 2079.25, 106, 69, 43, 63
2014/12/23, 19:30:00, 2079.25, 2079.50, 2079.25, 2079.50, 104, 51, 26, 78
2014/12/23, 19:35:00, 2079.50, 2079.50, 2079.25, 2079.50, 25, 22, 3, 22
2014/12/23, 19:40:00, 2079.50, 2080.00, 2079.00, 2079.25, 454, 178, 121, 333
2014/12/23, 19:45:00, 2079.50, 2079.50, 2079.50, 2079.50, 7, 7, 0, 7
2014/12/23, 19:50:00, 2079.50, 2079.50, 2079.25, 2079.50, 93, 48, 42, 51
2014/12/23, 19:55:00, 2079.50, 2079.75, 2079.50, 2079.50, 49, 32, 10, 39
2014/12/23, 20:00:00, 2079.75, 2080.00, 2079.50, 2079.75, 336, 82, 76, 260
2014/12/23, 20:05:00, 2080.00, 2080.00, 2079.75, 2080.00, 63, 38, 4, 59
2014/12/23, 20:10:00, 2080.00, 2080.25, 2079.75, 2079.75, 120, 71, 51, 69
2014/12/23, 20:15:00, 2079.75, 2080.00, 2079.75, 2079.75, 165, 54, 100, 65
2014/12/23, 20:20:00, 2079.75, 2080.00, 2079.75, 2079.75, 51, 23, 50, 1
2014/12/23, 20:25:00, 2080.00, 2080.00, 2079.75, 2080.00, 67, 29, 39, 28
2014/12/23, 20:30:00, 2080.00, 2080.25, 2080.00, 2080.25, 250, 95, 12, 238
2014/12/23, 20:35:00, 2080.25, 2080.25, 2080.00, 2080.00, 102, 48, 96, 6
2014/12/23, 20:40:00, 2080.00, 2080.25, 2080.00, 2080.00, 121, 52, 64, 57
2014/12/23, 20:45:00, 2080.25, 2080.25, 2080.00, 2080.25, 90, 47, 21, 69
2014/12/23, 20:50:00, 2080.25, 2080.75, 2080.25, 2080.50, 190, 72, 16, 174
2014/12/23, 20:55:00, 2080.50, 2080.75, 2080.50, 2080.75, 76, 34, 3, 73
2014/12/23, 21:00:00, 2081.00, 2081.00, 2080.50, 2080.75, 255, 149, 150, 105
2014/12/23, 21:05:00, 2080.75, 2081.00, 2080.75, 2081.00, 29, 18, 16, 13
2014/12/23, 21:10:00, 2081.00, 2081.00, 2080.75, 2080.75, 32, 18, 18, 14
2014/12/23, 21:15:00, 2081.00, 2081.00, 2080.75, 2081.00, 66, 18, 4, 62
2014/12/23, 21:20:00, 2080.75, 2081.00, 2080.75, 2081.00, 70, 44, 55, 15
2014/12/23, 21:25:00, 2080.75, 2081.00, 2080.75, 2080.75, 144, 49, 142, 2
2014/12/23, 21:30:00, 2081.00, 2081.00, 2079.75, 2080.50, 518, 226, 349, 169
2014/12/23, 21:35:00, 2080.25, 2080.50, 2080.25, 2080.50, 12, 9, 7, 5
2014/12/23, 21:40:00, 2080.50, 2080.50, 2080.25, 2080.25, 20, 12, 12, 8
2014/12/23, 21:45:00, 2080.50, 2080.50, 2080.25, 2080.50, 91, 46, 15, 76
2014/12/23, 21:50:00, 2080.50, 2080.75, 2080.25, 2080.50, 84, 48, 14, 70
2014/12/23, 21:55:00, 2080.50, 2080.75, 2080.50, 2080.50, 7, 7, 3, 4
2014/12/23, 22:00:00, 2080.75, 2081.00, 2080.50, 2080.75, 142, 67, 35, 107
2014/12/23, 22:05:00, 2080.75, 2081.00, 2080.75, 2080.75, 202, 83, 39, 163
