Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2016/6/19, 19:00:00, 2076.25, 2077.50, 2076.25, 2077.25, 1903, 857, 765, 1138
2016/6/19, 19:05:00, 2077.25, 2078.75, 2077.00, 2078.25, 1504, 724, 446, 1058
2016/6/19, 19:10:00, 2078.50, 2078.75, 2077.25, 2077.50, 1415, 583, 928, 487
2016/6/19, 19:15:00, 2077.25, 2079.25, 2077.25, 2079.25, 1318, 649, 400, 918
2016/6/19, 19:20:00, 2079.00, 2079.50, 2078.50, 2079.25, 1696, 723, 802, 894
2016/6/19, 19:25:00, 2079.25, 2079.75, 2079.00, 2079.75, 667, 354, 248, 419
2016/6/19, 19:30:00, 2079.50, 2079.75, 2079.25, 2079.75, 841, 392, 525, 316
2016/6/19, 19:35:00, 2079.50, 2080.50, 2079.50, 2080.50, 3202, 1082, 845, 2357
2016/6/19, 19:40:00, 2080.50, 2081.25, 2080.25, 2080.50, 1587, 742, 545, 1042
2016/6/19, 19:45:00, 2080.50, 2081.00, 2080.00, 2080.00, 955, 492, 664, 291
2016/6/19, 19:50:00, 2080.00, 2080.25, 2079.00, 2079.75, 1395, 604, 754, 641
2016/6/19, 19:55:00, 2079.50, 2080.25, 2079.50, 2079.50, 770, 337, 304, 466
2016/6/19, 20:00:00, 2079.75, 2079.75, 2079.00, 2079.25, 662, 340, 344, 318
2016/6/19, 20:05:00, 2079.25, 2080.00, 2079.00, 2080.00, 932, 372, 581, 351
2016/6/19, 20:10:00, 2079.75, 2081.50, 2079.75, 2080.75, 1652, 661, 539, 1113
2016/6/19, 20:15:00, 2080.75, 2081.75, 2080.50, 2080.75, 2181, 902, 1012, 1169
2016/6/19, 20:20:00, 2081.00, 2081.25, 2080.50, 2081.00, 839, 386, 387, 452
2016/6/19, 20:25:00, 2081.25, 2081.50, 2080.75, 2081.25, 1071, 390, 722, 349
2016/6/19, 20:30:00, 2081.00, 2081.25, 2080.00, 2080.50, 931, 457, 617, 314
2016/6/19, 20:35:00, 2080.50, 2081.00, 2080.00, 2080.50, 786, 384, 364, 422
2016/6/19, 20:40:00, 2080.75, 2081.25, 2080.50, 2080.75, 585, 319, 296, 289
2016/6/19, 20:45:00, 2080.75, 2081.00, 2080.00, 2080.25, 423, 255, 336, 87
2016/6/19, 20:50:00, 2080.00, 2080.25, 2079.50, 2079.75, 406, 227, 305, 101
2016/6/19, 20:55:00, 2079.50, 2080.00, 2079.25, 2079.50, 576, 305, 346, 230
2016/6/19, 21:00:00, 2079.50, 2079.75, 2079.00, 2079.25, 1384, 509, 864, 520
2016/6/19, 21:05:00, 2079.25, 2079.75, 2079.00, 2079.00, 449, 216, 279, 170
2016/6/19, 21:10:00, 2079.00, 2080.00, 2079.00, 2079.75, 857, 391, 414, 443
2016/6/19, 21:15:00, 2079.50, 2080.00, 2079.00, 2079.50, 366, 195, 235, 131
2016/6/19, 21:20:00, 2079.25, 2080.50, 2079.25, 2080.50, 983, 377, 415, 568
2016/6/19, 21:25:00, 2080.50, 2081.50, 2080.25, 2080.75, 1746, 722, 938, 808
2016/6/19, 21:30:00, 2080.75, 2081.25, 2080.75, 2080.75, 450, 222, 278, 172
2016/6/19, 21:35:00, 2080.75, 2081.00, 2080.50, 2080.75, 187, 114, 117, 70
2016/6/19, 21:40:00, 2080.75, 2081.00, 2080.50, 2080.75, 356, 180, 176, 180
2016/6/19, 21:45:00, 2080.75, 2081.25, 2080.75, 2081.00, 408, 243, 146, 262
2016/6/19, 21:50:00, 2081.00, 2081.50, 2081.00, 2081.00, 480, 214, 252, 228
2016/6/19, 21:55:00, 2081.00, 2081.25, 2080.50, 2080.75, 267, 156, 184, 83
2016/6/19, 22:00:00, 2080.75, 2081.00, 2080.50, 2080.75, 445, 222, 237, 208
2016/6/19, 22:05:00, 2080.75, 2081.50, 2080.75, 2081.50, 880, 409, 336, 544
2016/6/19, 22:10:00, 2081.50, 2081.75, 2081.00, 2081.25, 973, 434, 569, 404
2016/6/19, 22:15:00, 2081.25, 2081.50, 2081.00, 2081.50, 256, 140, 191, 65
2016/6/19, 22:20:00, 2081.25, 2081.50, 2081.25, 2081.50, 187, 83, 36, 151
2016/6/19, 22:25:00, 2081.25, 2081.50, 2081.25, 2081.50, 98, 54, 54, 44
2016/6/19, 22:30:00, 2081.25, 2081.75, 2081.25, 2081.50, 1467, 503, 515, 952
2016/6/19, 22:35:00, 2081.50, 2082.50, 2081.50, 2081.75, 1665, 616, 717, 948
2016/6/19, 22:40:00, 2081.75, 2083.25, 2081.75, 2083.00, 2076, 738, 694, 1382
2016/6/19, 22:45:00, 2083.00, 2083.75, 2083.00, 2083.75, 869, 418, 292, 577
2016/6/19, 22:50:00, 2083.50, 2083.75, 2083.50, 2083.50, 1146, 380, 591, 555
2016/6/19, 22:55:00, 2083.50, 2083.75, 2083.50, 2083.50, 481, 256, 279, 202
2016/6/19, 23:00:00, 2083.50, 2083.75, 2083.25, 2083.25, 575, 263, 355, 220
2016/6/19, 23:05:00, 2083.25, 2083.75, 2083.25, 2083.25, 628, 258, 413, 215
2016/6/19, 23:10:00, 2083.25, 2083.50, 2083.00, 2083.25, 313, 145, 178, 135
2016/6/19, 23:15:00, 2083.25, 2083.50, 2083.25, 2083.50, 67, 38, 47, 20
2016/6/19, 23:20:00, 2083.50, 2083.50, 2083.25, 2083.25, 707, 255, 524, 183
2016/6/19, 23:25:00, 2083.25, 2083.50, 2082.00, 2082.50, 2220, 857, 1474, 746
2016/6/19, 23:30:00, 2082.25, 2082.50, 2082.00, 2082.25, 302, 170, 134, 168
2016/6/19, 23:35:00, 2082.25, 2082.50, 2082.00, 2082.50, 295, 155, 211, 84
2016/6/19, 23:40:00, 2082.25, 2082.25, 2081.50, 2081.75, 1234, 472, 789, 445
2016/6/19, 23:45:00, 2081.50, 2081.75, 2081.25, 2081.75, 596, 264, 283, 313
2016/6/19, 23:50:00, 2081.75, 2082.00, 2081.50, 2081.75, 396, 217, 271, 125
2016/6/19, 23:55:00, 2081.50, 2082.25, 2081.25, 2082.25, 640, 271, 234, 406
2016/6/20, 00:00:00, 2082.00, 2082.50, 2082.00, 2082.50, 507, 252, 227, 280
2016/6/20, 00:05:00, 2082.25, 2082.75, 2082.00, 2082.00, 445, 222, 248, 197
2016/6/20, 00:10:00, 2082.00, 2082.00, 2081.25, 2081.50, 635, 310, 435, 200
2016/6/20, 00:15:00, 2081.25, 2081.75, 2081.25, 2081.75, 418, 181, 132, 286
2016/6/20, 00:20:00, 2081.75, 2082.00, 2081.50, 2081.50, 146, 106, 62, 84
2016/6/20, 00:25:00, 2081.75, 2081.75, 2081.25, 2081.50, 423, 225, 306, 117
2016/6/20, 00:30:00, 2081.50, 2081.50, 2080.75, 2080.75, 469, 270, 435, 34
2016/6/20, 00:35:00, 2081.00, 2081.50, 2081.00, 2081.25, 379, 240, 160, 219
2016/6/20, 00:40:00, 2081.25, 2081.75, 2081.00, 2081.25, 430, 223, 187, 243
2016/6/20, 00:45:00, 2081.25, 2081.50, 2081.00, 2081.25, 602, 268, 321, 281
2016/6/20, 00:50:00, 2081.50, 2081.50, 2081.00, 2081.25, 268, 153, 141, 127
2016/6/20, 00:55:00, 2081.00, 2081.50, 2081.00, 2081.25, 338, 193, 136, 202
2016/6/20, 01:00:00, 2081.50, 2083.25, 2081.25, 2082.75, 3371, 1598, 1528, 1843
2016/6/20, 01:05:00, 2083.00, 2083.25, 2082.00, 2083.00, 1597, 719, 735, 862
2016/6/20, 01:10:00, 2083.00, 2083.75, 2082.75, 2083.00, 1547, 651, 644, 903
2016/6/20, 01:15:00, 2083.00, 2084.75, 2082.75, 2084.50, 4188, 1416, 1069, 3119
2016/6/20, 01:20:00, 2084.25, 2086.00, 2084.25, 2085.50, 3755, 1337, 1289, 2466
2016/6/20, 01:25:00, 2085.50, 2085.50, 2084.75, 2085.00, 1225, 480, 706, 519
2016/6/20, 01:30:00, 2084.75, 2085.50, 2084.50, 2085.25, 1854, 715, 1005, 849
2016/6/20, 01:35:00, 2085.25, 2085.25, 2084.75, 2085.25, 1648, 585, 841, 807
2016/6/20, 01:40:00, 2085.25, 2085.50, 2083.50, 2083.75, 1977, 862, 1397, 580
2016/6/20, 01:45:00, 2083.50, 2084.00, 2083.25, 2083.50, 1749, 755, 927, 822
2016/6/20, 01:50:00, 2083.75, 2083.75, 2082.75, 2083.25, 1886, 687, 1199, 687
2016/6/20, 01:55:00, 2083.00, 2083.50, 2082.50, 2083.00, 1734, 679, 889, 845
2016/6/20, 02:00:00, 2083.00, 2083.50, 2081.75, 2082.50, 6224, 2815, 3220, 3004
2016/6/20, 02:05:00, 2082.25, 2084.00, 2082.25, 2083.75, 4369, 2046, 2183, 2186
2016/6/20, 02:10:00, 2083.75, 2084.50, 2083.00, 2084.50, 3419, 1633, 1440, 1979
2016/6/20, 02:15:00, 2084.50, 2085.50, 2084.00, 2084.00, 4082, 1748, 2077, 2005
2016/6/20, 02:20:00, 2084.00, 2084.00, 2083.00, 2083.25, 3237, 1423, 1703, 1534
2016/6/20, 02:25:00, 2083.25, 2084.25, 2083.25, 2083.75, 2245, 1010, 1318, 927
2016/6/20, 02:30:00, 2083.75, 2084.50, 2083.25, 2083.75, 3504, 1658, 1504, 2000
2016/6/20, 02:35:00, 2084.00, 2084.25, 2083.50, 2083.75, 1315, 667, 734, 581
2016/6/20, 02:40:00, 2083.50, 2084.00, 2083.25, 2084.00, 1848, 979, 861, 987
2016/6/20, 02:45:00, 2084.00, 2084.50, 2083.25, 2084.00, 1779, 872, 973, 806
2016/6/20, 02:50:00, 2084.00, 2084.25, 2082.75, 2083.25, 2025, 993, 1136, 889
2016/6/20, 02:55:00, 2083.00, 2083.00, 2082.00, 2082.00, 3514, 1494, 2022, 1492
2016/6/20, 03:00:00, 2082.25, 2082.75, 2081.75, 2082.25, 2182, 1028, 1249, 933
2016/6/20, 03:05:00, 2082.00, 2082.75, 2081.50, 2082.00, 1750, 868, 861, 889
2016/6/20, 03:10:00, 2082.00, 2082.75, 2081.75, 2082.50, 1968, 906, 920, 1048
2016/6/20, 03:15:00, 2082.25, 2083.50, 2082.00, 2083.25, 2085, 954, 905, 1180
2016/6/20, 03:20:00, 2083.25, 2083.75, 2082.50, 2083.75, 1947, 965, 823, 1124
2016/6/20, 03:25:00, 2083.75, 2084.25, 2083.25, 2084.25, 2060, 879, 977, 1083
