Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2017/3/19, 19:00:00, 2373.00, 2373.00, 2372.25, 2372.75, 293, 161, 190, 103
2017/3/19, 19:05:00, 2372.75, 2372.75, 2372.25, 2372.25, 173, 105, 123, 50
2017/3/19, 19:10:00, 2372.25, 2372.25, 2370.50, 2371.00, 1248, 656, 917, 331
2017/3/19, 19:15:00, 2371.00, 2371.50, 2370.75, 2371.00, 683, 320, 349, 334
2017/3/19, 19:20:00, 2371.25, 2371.25, 2369.50, 2370.00, 1547, 759, 1189, 358
2017/3/19, 19:25:00, 2370.00, 2370.25, 2369.25, 2369.50, 1126, 490, 739, 387
2017/3/19, 19:30:00, 2369.50, 2369.75, 2369.25, 2369.50, 571, 241, 265, 306
2017/3/19, 19:35:00, 2369.50, 2369.50, 2368.75, 2369.00, 1187, 493, 549, 638
2017/3/19, 19:40:00, 2369.00, 2369.75, 2368.75, 2369.50, 749, 344, 281, 468
2017/3/19, 19:45:00, 2369.50, 2370.00, 2369.25, 2370.00, 598, 334, 200, 398
2017/3/19, 19:50:00, 2370.00, 2370.25, 2369.75, 2369.75, 1048, 463, 505, 543
2017/3/19, 19:55:00, 2369.75, 2370.00, 2369.75, 2369.75, 279, 117, 204, 75
2017/3/19, 20:00:00, 2370.00, 2370.00, 2369.50, 2369.75, 835, 250, 510, 325
2017/3/19, 20:05:00, 2369.50, 2369.75, 2369.50, 2369.50, 178, 101, 130, 48
2017/3/19, 20:10:00, 2369.50, 2370.00, 2369.50, 2370.00, 387, 200, 176, 211
2017/3/19, 20:15:00, 2370.00, 2370.75, 2370.00, 2370.50, 1095, 418, 337, 758
2017/3/19, 20:20:00, 2370.25, 2371.00, 2370.25, 2370.50, 591, 220, 238, 353
2017/3/19, 20:25:00, 2370.75, 2370.75, 2370.00, 2370.25, 347, 153, 182, 165
2017/3/19, 20:30:00, 2370.25, 2370.50, 2370.00, 2370.00, 360, 200, 169, 191
2017/3/19, 20:35:00, 2370.25, 2370.25, 2369.75, 2369.75, 457, 155, 294, 163
2017/3/19, 20:40:00, 2370.00, 2370.00, 2369.50, 2369.50, 291, 131, 185, 106
2017/3/19, 20:45:00, 2369.50, 2369.75, 2369.50, 2369.50, 140, 76, 64, 76
2017/3/19, 20:50:00, 2369.75, 2369.75, 2369.25, 2369.50, 499, 205, 265, 234
2017/3/19, 20:55:00, 2369.50, 2369.50, 2369.00, 2369.25, 495, 261, 271, 224
2017/3/19, 21:00:00, 2369.25, 2369.50, 2368.75, 2369.25, 632, 288, 255, 377
2017/3/19, 21:05:00, 2369.25, 2369.25, 2368.75, 2368.75, 252, 150, 195, 57
2017/3/19, 21:10:00, 2368.75, 2369.50, 2368.75, 2368.75, 536, 270, 219, 317
2017/3/19, 21:15:00, 2368.75, 2369.25, 2368.75, 2369.00, 197, 96, 46, 151
2017/3/19, 21:20:00, 2369.25, 2369.50, 2369.00, 2369.25, 483, 271, 176, 307
2017/3/19, 21:25:00, 2369.50, 2369.75, 2369.25, 2369.75, 385, 223, 23, 362
2017/3/19, 21:30:00, 2369.50, 2369.75, 2369.50, 2369.75, 302, 189, 24, 278
2017/3/19, 21:35:00, 2370.00, 2370.00, 2369.50, 2369.75, 275, 156, 143, 132
2017/3/19, 21:40:00, 2369.75, 2369.75, 2369.50, 2369.50, 489, 215, 187, 302
2017/3/19, 21:45:00, 2369.75, 2370.00, 2369.50, 2369.75, 201, 92, 22, 179
2017/3/19, 21:50:00, 2369.75, 2370.25, 2369.75, 2370.00, 270, 145, 79, 191
2017/3/19, 21:55:00, 2370.00, 2370.25, 2370.00, 2370.00, 445, 193, 198, 247
