Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2018/3/18, 19:00:00, 2753.75, 2755.00, 2753.25, 2754.75, 744, 468, 205, 539
2018/3/18, 19:05:00, 2754.75, 2756.00, 2754.25, 2755.75, 1728, 710, 408, 1320
2018/3/18, 19:10:00, 2755.75, 2756.00, 2755.25, 2755.50, 674, 252, 185, 489
2018/3/18, 19:15:00, 2755.50, 2755.75, 2755.00, 2755.50, 413, 205, 286, 127
2018/3/18, 19:20:00, 2755.25, 2756.00, 2755.25, 2756.00, 313, 157, 41, 272
2018/3/18, 19:25:00, 2756.00, 2756.00, 2754.50, 2754.75, 531, 313, 361, 170
2018/3/18, 19:30:00, 2754.75, 2755.00, 2754.00, 2754.00, 344, 206, 268, 76
2018/3/18, 19:35:00, 2754.00, 2754.75, 2754.00, 2754.50, 260, 167, 140, 120
2018/3/18, 19:40:00, 2754.50, 2754.75, 2754.00, 2754.25, 166, 129, 118, 48
2018/3/18, 19:45:00, 2754.50, 2754.50, 2752.50, 2753.00, 609, 447, 406, 203
2018/3/18, 19:50:00, 2753.00, 2753.25, 2752.25, 2752.75, 543, 381, 257, 286
2018/3/18, 19:55:00, 2753.00, 2753.25, 2750.75, 2751.50, 1525, 1045, 870, 655
2018/3/18, 20:00:00, 2751.25, 2751.50, 2747.25, 2748.25, 3465, 1979, 2242, 1223
2018/3/18, 20:05:00, 2748.25, 2749.00, 2746.25, 2747.00, 1758, 1120, 1026, 732
2018/3/18, 20:10:00, 2746.75, 2748.00, 2746.50, 2747.00, 1164, 757, 617, 547
2018/3/18, 20:15:00, 2747.00, 2748.00, 2746.00, 2747.75, 1080, 778, 514, 566
2018/3/18, 20:20:00, 2747.75, 2748.75, 2747.50, 2748.25, 1399, 817, 645, 754
2018/3/18, 20:25:00, 2748.50, 2748.75, 2747.00, 2747.75, 905, 564, 551, 354
2018/3/18, 20:30:00, 2747.75, 2748.50, 2746.50, 2747.50, 1199, 784, 601, 598
2018/3/18, 20:35:00, 2747.50, 2749.75, 2747.25, 2749.50, 1612, 944, 668, 944
2018/3/18, 20:40:00, 2749.50, 2749.75, 2748.50, 2749.25, 667, 406, 359, 308
2018/3/18, 20:45:00, 2749.50, 2749.75, 2748.00, 2748.25, 1034, 533, 444, 590
2018/3/18, 20:50:00, 2748.25, 2748.75, 2748.00, 2748.75, 401, 291, 169, 232
2018/3/18, 20:55:00, 2748.75, 2749.50, 2748.50, 2748.75, 459, 289, 178, 281
2018/3/18, 21:00:00, 2748.75, 2750.75, 2748.75, 2750.25, 1208, 660, 293, 915
2018/3/18, 21:05:00, 2750.50, 2750.50, 2749.25, 2749.75, 568, 373, 343, 225
2018/3/18, 21:10:00, 2749.75, 2750.50, 2749.75, 2750.00, 591, 403, 281, 310
2018/3/18, 21:15:00, 2750.25, 2750.50, 2749.25, 2750.00, 738, 387, 442, 296
2018/3/18, 21:20:00, 2750.25, 2750.50, 2749.25, 2749.75, 738, 446, 448, 290
2018/3/18, 21:25:00, 2750.00, 2750.50, 2749.25, 2750.50, 601, 383, 257, 344
2018/3/18, 21:30:00, 2750.50, 2751.00, 2750.25, 2751.00, 534, 307, 169, 365
2018/3/18, 21:35:00, 2750.75, 2752.00, 2750.50, 2751.00, 946, 576, 266, 680
2018/3/18, 21:40:00, 2751.00, 2751.00, 2750.50, 2750.50, 368, 277, 170, 198
2018/3/18, 21:45:00, 2750.75, 2750.75, 2749.00, 2749.25, 506, 371, 324, 182
2018/3/18, 21:50:00, 2749.50, 2750.00, 2749.25, 2749.50, 416, 285, 187, 229
2018/3/18, 21:55:00, 2749.50, 2750.00, 2749.25, 2749.50, 250, 195, 127, 123
2018/3/18, 22:00:00, 2749.50, 2750.00, 2749.25, 2749.25, 335, 209, 163, 172
2018/3/18, 22:05:00, 2749.25, 2750.25, 2749.25, 2750.25, 457, 328, 160, 297
2018/3/18, 22:10:00, 2750.25, 2750.50, 2749.50, 2749.50, 464, 296, 261, 203
2018/3/18, 22:15:00, 2749.50, 2750.00, 2749.25, 2749.25, 199, 153, 128, 71
2018/3/18, 22:20:00, 2749.25, 2749.75, 2749.00, 2749.25, 183, 128, 86, 97
2018/3/18, 22:25:00, 2749.50, 2749.50, 2748.75, 2749.00, 407, 267, 251, 156
2018/3/18, 22:30:00, 2749.25, 2749.75, 2748.75, 2749.50, 256, 188, 90, 166
2018/3/18, 22:35:00, 2749.50, 2750.25, 2749.50, 2750.25, 217, 182, 100, 117
2018/3/18, 22:40:00, 2750.25, 2750.50, 2750.00, 2750.25, 226, 151, 113, 113
2018/3/18, 22:45:00, 2750.50, 2750.50, 2749.50, 2749.75, 273, 193, 197, 76
2018/3/18, 22:50:00, 2749.75, 2749.75, 2749.25, 2749.50, 295, 218, 187, 108
2018/3/18, 22:55:00, 2749.25, 2749.75, 2749.00, 2749.50, 148, 114, 77, 71
2018/3/18, 23:00:00, 2749.50, 2749.75, 2749.00, 2749.50, 239, 175, 114, 125
2018/3/18, 23:05:00, 2749.75, 2750.25, 2749.50, 2749.75, 349, 226, 188, 161
2018/3/18, 23:10:00, 2749.75, 2749.75, 2749.25, 2749.25, 81, 67, 68, 13
2018/3/18, 23:15:00, 2749.25, 2749.50, 2749.00, 2749.50, 95, 82, 61, 34
2018/3/18, 23:20:00, 2749.75, 2750.00, 2749.00, 2749.00, 128, 104, 78, 50
2018/3/18, 23:25:00, 2749.25, 2749.75, 2749.00, 2749.75, 110, 85, 55, 55
2018/3/18, 23:30:00, 2749.75, 2749.75, 2749.00, 2749.00, 144, 121, 107, 37
2018/3/18, 23:35:00, 2749.25, 2749.50, 2749.00, 2749.50, 124, 92, 61, 63
2018/3/18, 23:40:00, 2749.50, 2749.75, 2749.00, 2749.25, 156, 107, 114, 42
2018/3/18, 23:45:00, 2749.50, 2749.75, 2749.25, 2749.50, 99, 73, 57, 42
2018/3/18, 23:50:00, 2749.75, 2749.75, 2749.25, 2749.25, 90, 70, 69, 21
2018/3/18, 23:55:00, 2749.50, 2749.50, 2749.00, 2749.00, 174, 130, 95, 79
2018/3/19, 00:00:00, 2749.25, 2749.25, 2747.25, 2748.00, 1259, 820, 845, 414
2018/3/19, 00:05:00, 2748.00, 2748.00, 2746.25, 2747.00, 1339, 825, 787, 552
2018/3/19, 00:10:00, 2747.25, 2747.75, 2746.75, 2747.50, 494, 363, 220, 274
2018/3/19, 00:15:00, 2747.50, 2748.25, 2747.00, 2747.75, 508, 370, 255, 253
2018/3/19, 00:20:00, 2748.00, 2748.75, 2747.75, 2748.50, 288, 231, 125, 163
2018/3/19, 00:25:00, 2748.50, 2749.75, 2748.25, 2749.00, 512, 390, 214, 298
2018/3/19, 00:30:00, 2749.25, 2749.25, 2748.50, 2748.75, 355, 251, 204, 151
2018/3/19, 00:35:00, 2748.75, 2749.25, 2748.50, 2749.25, 200, 138, 105, 95
2018/3/19, 00:40:00, 2749.25, 2749.25, 2748.25, 2748.50, 257, 177, 166, 91
2018/3/19, 00:45:00, 2748.50, 2748.75, 2748.00, 2748.25, 220, 174, 106, 114
2018/3/19, 00:50:00, 2748.50, 2748.50, 2747.50, 2748.00, 254, 166, 140, 114
2018/3/19, 00:55:00, 2748.00, 2748.25, 2747.25, 2747.50, 309, 206, 189, 120
2018/3/19, 01:00:00, 2747.50, 2748.00, 2746.75, 2747.75, 544, 310, 314, 230
2018/3/19, 01:05:00, 2747.50, 2747.50, 2747.00, 2747.00, 226, 159, 130, 96
