Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2018/9/23, 19:00:00, 2928.00, 2928.00, 2927.25, 2927.50, 268, 183, 178, 90
2018/9/23, 19:05:00, 2927.50, 2927.75, 2927.25, 2927.25, 138, 98, 65, 73
2018/9/23, 19:10:00, 2927.25, 2928.00, 2927.25, 2927.75, 270, 176, 75, 195
2018/9/23, 19:15:00, 2927.50, 2927.75, 2927.00, 2927.25, 359, 218, 295, 64
2018/9/23, 19:20:00, 2927.00, 2927.75, 2927.00, 2927.25, 209, 156, 97, 112
2018/9/23, 19:25:00, 2927.25, 2927.25, 2926.75, 2927.25, 168, 113, 82, 86
2018/9/23, 19:30:00, 2927.00, 2927.25, 2926.25, 2926.75, 341, 245, 239, 102
2018/9/23, 19:35:00, 2926.75, 2927.25, 2926.75, 2927.00, 185, 145, 98, 87
2018/9/23, 19:40:00, 2927.25, 2927.50, 2927.00, 2927.25, 164, 120, 59, 105
2018/9/23, 19:45:00, 2927.25, 2927.50, 2926.50, 2926.75, 340, 234, 208, 132
2018/9/23, 19:50:00, 2926.75, 2926.75, 2926.25, 2926.25, 210, 155, 130, 80
2018/9/23, 19:55:00, 2926.50, 2926.50, 2926.00, 2926.00, 312, 170, 170, 142
2018/9/23, 20:00:00, 2926.00, 2926.50, 2925.50, 2925.75, 528, 343, 336, 192
2018/9/23, 20:05:00, 2925.50, 2925.50, 2924.50, 2925.50, 1849, 1031, 1041, 808
2018/9/23, 20:10:00, 2925.50, 2925.50, 2924.50, 2924.75, 467, 271, 321, 146
2018/9/23, 20:15:00, 2924.50, 2925.25, 2923.25, 2925.00, 2650, 1257, 1449, 1201
2018/9/23, 20:20:00, 2925.00, 2925.50, 2925.00, 2925.25, 423, 229, 188, 235
2018/9/23, 20:25:00, 2925.00, 2925.75, 2925.00, 2925.50, 504, 299, 211, 293
2018/9/23, 20:30:00, 2925.75, 2926.25, 2925.25, 2926.00, 545, 386, 251, 294
2018/9/23, 20:35:00, 2926.00, 2926.50, 2925.75, 2926.50, 450, 267, 191, 259
2018/9/23, 20:40:00, 2926.50, 2926.75, 2925.75, 2926.00, 592, 352, 320, 272
2018/9/23, 20:45:00, 2926.00, 2926.25, 2925.25, 2926.00, 719, 473, 374, 345
2018/9/23, 20:50:00, 2926.00, 2926.25, 2925.75, 2925.75, 200, 155, 127, 73
2018/9/23, 20:55:00, 2926.00, 2926.25, 2925.75, 2926.25, 309, 215, 129, 180
2018/9/23, 21:00:00, 2926.25, 2926.50, 2926.00, 2926.50, 349, 262, 169, 180
2018/9/23, 21:05:00, 2926.75, 2927.25, 2926.50, 2926.50, 575, 390, 208, 367
2018/9/23, 21:10:00, 2926.50, 2927.00, 2926.50, 2927.00, 513, 218, 298, 215
2018/9/23, 21:15:00, 2927.00, 2927.00, 2926.50, 2926.75, 218, 130, 144, 74
2018/9/23, 21:20:00, 2926.50, 2927.00, 2926.50, 2927.00, 188, 134, 51, 137
2018/9/23, 21:25:00, 2927.25, 2927.50, 2926.75, 2927.50, 373, 254, 153, 220
2018/9/23, 21:30:00, 2927.25, 2927.50, 2926.75, 2927.25, 455, 269, 274, 181
2018/9/23, 21:35:00, 2927.25, 2927.50, 2927.25, 2927.50, 83, 56, 73, 10
2018/9/23, 21:40:00, 2927.50, 2927.75, 2927.25, 2927.50, 238, 120, 63, 175
2018/9/23, 21:45:00, 2927.75, 2927.75, 2927.50, 2927.75, 46, 39, 22, 24
2018/9/23, 21:50:00, 2927.75, 2927.75, 2927.50, 2927.75, 260, 169, 165, 95
2018/9/23, 21:55:00, 2927.75, 2928.00, 2927.50, 2927.75, 343, 198, 169, 174
2018/9/23, 22:00:00, 2927.50, 2927.75, 2927.50, 2927.50, 147, 79, 131, 16
2018/9/23, 22:05:00, 2927.75, 2927.75, 2927.50, 2927.50, 90, 63, 34, 56
2018/9/23, 22:10:00, 2927.50, 2927.75, 2927.50, 2927.50, 62, 33, 60, 2
2018/9/23, 22:15:00, 2927.50, 2927.75, 2927.50, 2927.50, 72, 54, 40, 32
2018/9/23, 22:20:00, 2927.50, 2928.25, 2927.50, 2928.00, 409, 221, 80, 329
2018/9/23, 22:25:00, 2928.00, 2928.50, 2928.00, 2928.25, 309, 174, 107, 202
2018/9/23, 22:30:00, 2928.25, 2928.50, 2927.75, 2928.00, 282, 173, 228, 54
2018/9/23, 22:35:00, 2928.00, 2928.00, 2927.75, 2928.00, 126, 94, 73, 53
2018/9/23, 22:40:00, 2928.25, 2928.25, 2928.00, 2928.00, 43, 24, 32, 11
2018/9/23, 22:45:00, 2928.00, 2928.25, 2927.75, 2927.75, 71, 52, 57, 14
2018/9/23, 22:50:00, 2927.75, 2928.00, 2927.75, 2927.75, 135, 85, 112, 23
2018/9/23, 22:55:00, 2927.75, 2928.25, 2927.75, 2928.00, 69, 50, 11, 58
2018/9/23, 23:00:00, 2928.00, 2928.25, 2928.00, 2928.00, 18, 16, 15, 3
2018/9/23, 23:05:00, 2928.00, 2928.25, 2927.75, 2927.75, 264, 113, 182, 82
2018/9/23, 23:10:00, 2927.75, 2928.00, 2927.50, 2927.75, 166, 111, 100, 66
2018/9/23, 23:15:00, 2927.75, 2927.75, 2927.50, 2927.50, 144, 84, 120, 24
2018/9/23, 23:20:00, 2927.50, 2927.75, 2927.25, 2927.25, 151, 102, 142, 9
2018/9/23, 23:25:00, 2927.25, 2927.50, 2927.25, 2927.50, 208, 147, 100, 108
2018/9/23, 23:30:00, 2927.50, 2927.75, 2927.25, 2927.75, 62, 39, 9, 53
2018/9/23, 23:35:00, 2927.50, 2927.75, 2927.50, 2927.50, 65, 55, 55, 10
2018/9/23, 23:40:00, 2927.50, 2927.75, 2927.25, 2927.50, 137, 102, 79, 58
2018/9/23, 23:45:00, 2927.50, 2927.75, 2927.50, 2927.50, 62, 43, 44, 18
2018/9/23, 23:50:00, 2927.50, 2927.75, 2927.50, 2927.50, 63, 42, 60, 3
2018/9/23, 23:55:00, 2927.75, 2927.75, 2927.25, 2927.25, 74, 61, 55, 19
2018/9/24, 00:00:00, 2927.50, 2928.00, 2927.25, 2928.00, 245, 165, 64, 181
2018/9/24, 00:05:00, 2928.25, 2928.25, 2928.00, 2928.25, 340, 163, 137, 203
2018/9/24, 00:10:00, 2928.25, 2928.25, 2927.50, 2927.75, 256, 155, 188, 68
2018/9/24, 00:15:00, 2928.00, 2928.00, 2927.50, 2927.50, 69, 33, 67, 2
2018/9/24, 00:20:00, 2927.75, 2927.75, 2927.50, 2927.75, 291, 147, 152, 139
2018/9/24, 00:25:00, 2927.75, 2927.75, 2927.25, 2927.50, 127, 93, 71, 56
2018/9/24, 00:30:00, 2927.50, 2927.75, 2927.25, 2927.75, 81, 61, 56, 25
2018/9/24, 00:35:00, 2927.50, 2927.75, 2927.50, 2927.50, 71, 54, 26, 45
2018/9/24, 00:40:00, 2927.50, 2928.00, 2927.25, 2927.50, 790, 419, 281, 509
2018/9/24, 00:45:00, 2927.50, 2928.00, 2927.50, 2927.75, 900, 444, 467, 433
2018/9/24, 00:50:00, 2927.75, 2927.75, 2927.50, 2927.75, 473, 267, 221, 252
2018/9/24, 00:55:00, 2927.50, 2928.00, 2927.00, 2928.00, 462, 292, 218, 244
2018/9/24, 01:00:00, 2928.00, 2928.25, 2927.25, 2927.75, 499, 298, 303, 196
2018/9/24, 01:05:00, 2927.50, 2927.50, 2926.75, 2927.00, 357, 195, 277, 80
2018/9/24, 01:10:00, 2927.00, 2927.00, 2926.75, 2926.75, 254, 99, 198, 56
2018/9/24, 01:15:00, 2926.75, 2927.00, 2925.75, 2925.75, 740, 399, 577, 163
2018/9/24, 01:20:00, 2925.75, 2926.00, 2925.25, 2925.25, 658, 392, 380, 278
2018/9/24, 01:25:00, 2925.25, 2926.25, 2925.25, 2926.00, 687, 418, 307, 380
2018/9/24, 01:30:00, 2926.00, 2926.50, 2925.25, 2925.50, 906, 492, 446, 460
2018/9/24, 01:35:00, 2925.25, 2925.75, 2925.00, 2925.25, 982, 528, 488, 494
2018/9/24, 01:40:00, 2925.25, 2925.25, 2924.50, 2924.75, 895, 370, 452, 443
2018/9/24, 01:45:00, 2925.00, 2925.25, 2924.75, 2925.00, 747, 280, 331, 416
2018/9/24, 01:50:00, 2925.25, 2925.50, 2925.00, 2925.00, 325, 100, 118, 207
2018/9/24, 01:55:00, 2925.00, 2926.25, 2925.00, 2926.25, 1905, 708, 896, 1009
2018/9/24, 02:00:00, 2926.00, 2927.25, 2926.00, 2927.00, 2372, 1025, 904, 1468
2018/9/24, 02:05:00, 2927.25, 2927.50, 2926.75, 2927.00, 1932, 808, 1005, 927
2018/9/24, 02:10:00, 2927.00, 2927.50, 2926.75, 2927.00, 551, 334, 275, 276
2018/9/24, 02:15:00, 2927.25, 2928.50, 2927.00, 2928.00, 1923, 925, 869, 1054
2018/9/24, 02:20:00, 2928.00, 2928.00, 2927.00, 2927.50, 754, 297, 463, 291
2018/9/24, 02:25:00, 2927.50, 2927.50, 2926.75, 2927.25, 1887, 752, 801, 1086
2018/9/24, 02:30:00, 2927.25, 2927.50, 2926.75, 2927.25, 1818, 573, 838, 980
2018/9/24, 02:35:00, 2927.50, 2927.75, 2927.25, 2927.25, 839, 390, 416, 423
2018/9/24, 02:40:00, 2927.25, 2927.25, 2927.00, 2927.25, 1037, 282, 95, 942
